,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
2370,41,1,1,1,3,0,2,0,9,1,0,2,0,0,0,0,1,0,0,0,5,97,2,1,0,1,0,0,0,4,0,19,21,6,5,0,0,0,0,0,0,3,0,1,1,1,1,1,0,1,1,14,7,0,1,3,8,1,14,1,0,0,3,0,0,1,1,0,0,1,0,0,3,6,2,2,0,3,0,0,0,0,0,0,0,15,0,0,1,1,6,0,0,1,2,0,3,13,1,7,26,0,7,4,0,0,0,0,7,1,36,3,1,1,18,5,26,0,7,10,13,2,1,2,1,2,0,0,0,1,1,2,0,3,0,0,0,3,0,1,1,0,3,2,5,0,0,2,1,0,1,1,4,0,0,0,4,1,5,0,42,3,0,13,0,4,2,0,6,4,0,0,0,0,0,5,3,4,0,0,0,0,2,2,0,0,2,0,0,1,7,0,1,0,0,0,0,3,2,0,0,1,0,0,6,2,0,0,2,0,0,0,3,0,1,0,2,10,98,7,2,1,7,2,0,0,0,0,0,3,6,0,9,1,0,0,6,0,0,35,1,3,0,1,0,0,0,2,1,0,0,8,0,1,1,0,0,4,11,7,7,5,9,0,6,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,3,2,10,0,3,1,0,26,3,0,0,0,silver_princess_of_oz,T
2371,49,0,0,2,1,0,0,2,8,1,1,1,1,1,0,0,1,0,0,0,3,94,1,3,0,0,0,0,0,4,2,13,14,8,10,0,0,0,0,0,1,2,2,1,0,1,1,1,0,3,1,9,4,2,0,3,6,4,8,1,0,1,8,0,0,1,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,0,1,0,10,0,0,1,0,5,0,0,1,1,0,6,12,0,8,32,0,5,6,0,0,0,0,10,6,36,2,0,0,18,7,25,0,9,8,14,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,2,5,3,0,0,2,0,0,1,7,2,0,0,8,2,6,1,41,6,0,18,2,3,1,0,4,3,0,0,0,0,0,8,1,1,0,0,1,0,2,1,1,0,1,0,1,0,3,0,0,0,0,1,0,4,0,0,1,0,0,1,4,2,0,0,0,0,0,0,2,2,1,0,0,12,103,3,6,0,6,4,0,0,0,0,0,2,7,0,9,2,1,0,3,0,0,42,2,2,1,0,0,0,0,0,2,0,0,7,1,3,0,0,0,2,10,12,3,5,6,1,3,0,0,1,0,0,0,0,1,0,3,0,3,0,2,0,0,2,5,18,0,0,3,2,22,2,0,0,0,silver_princess_of_oz,T
2372,31,0,0,1,5,0,2,3,12,0,0,3,1,1,0,2,1,1,0,0,4,75,3,5,1,1,1,2,0,6,1,16,13,6,6,0,0,0,0,0,2,2,1,0,2,0,0,1,0,1,1,12,4,0,0,2,6,4,7,0,0,1,4,0,0,1,0,0,0,0,0,0,3,3,1,0,0,2,0,0,1,0,0,0,0,13,0,0,0,0,5,0,0,0,3,1,4,9,1,4,30,0,2,4,0,0,0,1,6,6,38,4,0,0,18,7,31,0,4,5,12,1,2,2,1,5,0,0,0,0,0,0,0,9,0,3,0,4,0,3,0,1,2,2,6,0,3,0,3,0,0,1,5,0,0,0,9,0,7,0,46,3,1,19,1,6,3,0,3,3,1,1,1,0,1,8,3,0,0,0,2,0,2,0,3,0,0,0,2,1,4,1,1,0,0,0,0,7,0,1,2,0,0,0,10,2,0,0,1,0,0,0,2,1,0,0,1,6,108,2,4,0,4,7,0,0,0,0,0,3,7,0,11,0,2,0,2,0,0,39,1,0,0,0,0,0,1,1,1,0,0,4,0,8,0,0,0,2,16,9,4,4,13,0,6,0,0,3,0,0,0,0,0,0,4,0,1,0,3,0,0,0,2,9,0,2,4,1,22,0,0,0,0,silver_princess_of_oz,T
2373,33,2,2,0,0,0,0,1,8,2,0,1,0,1,0,0,0,0,0,0,4,81,1,0,0,0,1,0,0,8,2,17,21,7,4,0,0,0,0,0,5,4,2,0,2,0,0,0,0,2,1,7,7,1,0,3,7,7,5,2,0,1,4,0,0,1,0,0,0,0,0,0,2,6,3,1,0,1,0,0,0,0,0,2,0,13,0,0,0,1,10,0,2,0,2,0,4,14,1,4,20,0,4,2,0,0,0,1,6,3,38,0,0,0,18,1,26,0,3,9,17,3,2,1,0,0,0,1,2,0,1,0,0,6,0,0,0,2,0,1,0,0,1,0,6,0,1,0,1,0,0,0,9,1,0,0,10,2,5,0,43,2,0,14,0,6,1,0,8,3,1,0,2,0,0,8,2,4,0,0,0,0,1,3,1,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,9,1,0,1,0,0,0,0,2,1,0,1,1,16,108,7,9,0,8,6,0,0,0,0,0,2,7,0,13,0,0,0,4,0,0,40,0,2,1,0,0,1,0,1,2,0,0,8,1,6,0,0,0,1,8,18,5,5,5,0,4,0,0,1,0,0,0,0,0,0,1,0,7,0,2,0,0,3,0,17,0,2,6,0,19,3,0,0,0,silver_princess_of_oz,T
2374,43,3,1,0,6,0,1,3,7,2,0,0,0,1,0,1,0,0,0,0,2,78,0,1,0,0,1,2,0,5,0,20,8,5,0,0,1,0,0,0,2,2,1,1,0,1,0,1,0,1,1,18,6,0,0,4,5,2,4,2,0,1,6,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,1,0,12,0,0,0,0,7,0,0,0,0,0,3,6,3,5,25,0,4,6,0,0,0,2,9,4,30,1,0,0,22,0,20,1,6,12,17,2,1,4,0,0,0,1,0,1,1,0,0,7,0,2,0,1,0,2,0,0,2,3,3,0,1,0,2,0,1,1,5,0,0,0,6,1,1,0,42,7,0,23,0,7,1,0,12,2,2,1,2,0,1,14,5,2,0,0,0,0,1,1,0,0,0,0,2,4,4,0,0,1,0,0,0,1,0,1,3,0,0,0,3,0,0,1,2,0,0,0,1,0,0,2,2,15,104,6,5,0,5,1,0,0,0,0,0,1,9,0,15,0,0,0,5,0,0,52,0,2,0,0,0,0,1,2,2,0,0,8,0,4,0,0,0,4,11,14,3,1,11,0,2,0,0,3,0,0,0,0,0,1,0,0,4,0,4,0,0,2,1,22,0,2,3,2,21,0,0,3,0,silver_princess_of_oz,T
2375,51,8,1,0,0,0,1,2,10,1,0,2,0,0,0,1,0,0,0,0,3,62,0,2,0,0,1,1,0,4,1,11,15,4,2,0,1,0,0,0,2,2,2,0,1,0,1,1,0,0,1,11,7,1,0,4,3,6,8,3,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,15,0,0,0,1,6,0,0,1,0,1,5,15,1,4,30,0,8,5,0,0,0,0,10,5,37,5,0,1,22,3,15,0,4,14,12,0,0,5,3,0,0,1,0,0,2,1,0,4,0,0,0,1,0,0,0,0,1,3,8,1,0,0,1,0,0,1,5,0,0,1,10,1,6,0,37,6,0,12,2,6,2,0,5,3,1,1,1,0,0,8,8,4,0,0,0,0,1,2,3,0,0,0,1,1,3,0,1,0,0,0,0,7,1,0,3,0,0,1,2,1,0,1,1,0,0,0,2,1,0,0,2,16,99,5,7,0,3,4,0,0,0,0,0,1,8,0,16,1,0,0,8,0,0,39,0,7,1,1,0,0,0,1,2,0,0,9,0,5,1,0,1,3,13,13,3,3,8,0,4,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,5,3,14,0,0,4,0,28,3,0,1,0,silver_princess_of_oz,T
2376,39,1,0,2,2,0,4,1,9,0,1,2,1,0,0,2,2,0,0,0,6,66,1,3,0,0,0,0,0,1,1,23,9,7,2,0,1,0,0,0,1,1,0,1,0,0,1,2,0,2,0,15,3,0,1,4,2,4,9,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,7,0,0,0,2,11,0,0,0,1,1,1,18,1,7,28,0,9,5,0,0,0,0,11,4,28,3,0,1,15,2,34,0,5,11,17,4,0,3,1,2,0,1,0,2,0,2,2,4,0,3,0,2,0,1,0,1,1,1,6,1,1,0,3,0,1,1,4,0,0,1,14,2,1,0,35,1,0,19,0,7,1,0,7,1,0,0,1,0,0,12,6,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,3,1,2,0,1,0,7,2,0,0,4,0,0,0,1,1,1,0,2,7,92,5,8,2,9,4,0,0,0,0,0,2,7,0,15,0,1,2,2,0,0,44,1,4,0,1,0,0,0,2,0,0,0,15,1,2,0,0,0,0,12,13,7,3,8,1,3,0,0,2,0,0,0,0,0,0,3,0,4,0,2,1,0,2,2,21,0,2,7,0,18,4,0,0,0,silver_princess_of_oz,T
2377,52,2,0,1,3,0,2,2,13,4,0,2,0,0,0,2,1,0,0,0,3,67,1,1,0,1,1,0,0,1,0,15,10,6,7,0,1,0,0,0,2,2,0,0,0,1,0,1,0,1,1,11,4,2,0,3,4,3,9,1,0,0,5,0,0,0,0,0,0,1,0,0,1,4,2,0,0,3,0,0,1,0,0,2,0,22,0,0,0,1,7,0,2,1,2,0,1,9,1,7,24,0,4,3,0,0,0,2,12,1,20,2,0,0,27,4,17,1,3,14,15,4,1,3,1,1,0,0,0,1,4,1,2,5,0,1,0,1,0,1,0,0,2,3,6,2,0,0,1,0,0,0,4,3,0,0,13,5,5,0,38,4,0,13,0,6,0,0,3,3,0,0,2,0,2,10,2,2,0,0,1,0,0,4,0,0,3,0,1,0,7,0,0,0,0,1,1,5,0,0,1,0,0,0,10,2,0,0,2,0,0,0,3,0,2,0,3,13,111,7,9,0,4,5,0,0,0,0,0,2,8,0,7,0,0,3,5,0,0,31,1,2,1,0,0,0,0,1,1,0,0,12,0,2,1,0,0,3,9,10,1,7,4,0,7,0,0,1,0,0,0,0,0,3,1,0,3,0,0,0,1,4,4,18,0,1,7,0,23,1,0,0,1,silver_princess_of_oz,T
2378,46,3,0,3,2,0,0,3,11,2,0,3,1,0,0,0,1,1,0,0,2,76,2,3,0,0,1,1,0,2,0,19,11,7,4,0,0,0,0,0,2,0,1,2,1,2,0,0,1,1,0,7,1,2,0,6,6,5,7,2,0,1,9,0,0,0,0,0,0,0,0,0,2,1,2,0,0,4,0,0,1,0,0,0,0,10,0,0,1,1,5,1,0,1,0,0,1,13,3,3,32,0,5,9,0,0,0,1,10,4,29,4,0,0,22,5,23,0,3,9,10,0,1,2,1,0,0,1,0,1,0,0,0,6,0,1,0,1,0,0,0,0,1,0,10,1,0,0,1,0,1,0,5,1,0,0,13,2,2,0,48,3,0,8,0,10,2,0,8,1,2,1,1,0,0,14,5,2,0,0,0,0,2,0,0,0,0,0,2,1,4,0,0,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,1,0,0,0,0,2,1,1,2,17,98,6,3,0,5,4,0,0,0,0,0,3,9,0,11,0,0,0,0,0,0,41,1,8,3,0,0,0,0,2,3,0,0,6,1,3,0,0,0,2,10,15,5,4,9,0,6,0,0,6,0,0,0,0,0,5,2,0,2,0,2,0,0,3,2,15,0,2,4,0,24,2,0,0,0,silver_princess_of_oz,T
2379,46,2,0,1,3,0,2,1,11,3,0,1,4,1,0,2,0,0,0,0,3,70,0,1,0,0,2,1,0,4,0,21,16,5,8,0,0,0,0,0,2,3,2,0,2,1,1,0,0,2,1,7,7,0,1,2,4,7,4,3,0,1,3,0,0,1,0,0,0,0,0,0,1,5,2,1,0,0,0,0,1,0,0,1,0,9,0,0,0,1,5,0,1,0,1,1,2,11,1,5,25,0,7,5,0,0,0,1,10,5,33,3,0,0,15,4,32,0,3,5,18,3,1,3,1,4,0,0,0,0,1,2,0,3,0,0,0,4,0,1,0,0,4,1,6,0,2,0,1,0,0,3,2,0,0,1,11,1,4,0,35,3,0,13,2,3,0,0,3,2,1,0,2,0,1,7,3,1,0,0,0,1,1,0,3,0,3,0,0,2,2,0,0,0,0,0,0,3,1,0,3,1,1,0,9,1,0,1,2,0,0,0,1,0,1,1,4,15,82,5,9,0,3,3,0,1,0,0,0,4,10,0,15,2,0,2,7,0,0,39,2,4,1,0,0,0,0,0,1,0,0,10,0,3,1,0,0,2,18,13,5,4,1,0,9,0,0,3,0,0,0,0,0,1,4,0,2,0,5,0,0,5,4,14,0,0,7,0,27,5,0,0,0,silver_princess_of_oz,T
2380,31,2,0,0,4,0,3,2,7,3,0,2,0,1,0,0,2,0,0,0,6,73,0,2,0,0,0,0,0,5,2,17,9,5,9,0,1,0,0,0,3,1,0,0,0,1,2,0,1,1,0,9,0,0,0,1,9,5,11,2,0,2,8,0,0,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,13,0,0,2,0,9,0,0,1,2,1,4,15,4,4,35,0,14,4,0,0,0,1,3,3,31,2,0,0,14,7,17,1,7,11,11,1,0,1,0,0,0,0,0,1,0,1,0,6,0,3,0,2,0,1,0,1,1,2,5,0,0,0,2,0,0,0,7,0,0,1,11,1,3,0,32,5,0,11,1,9,4,0,9,1,0,0,1,0,0,11,8,0,2,0,0,1,1,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,2,1,1,0,0,0,8,0,0,0,1,0,0,0,0,1,2,0,4,19,106,2,6,2,4,4,0,0,0,0,0,1,10,0,11,8,0,3,5,0,0,44,0,1,0,1,0,0,0,1,2,1,0,11,1,3,0,0,0,0,11,13,5,5,10,0,4,0,1,2,0,0,0,0,0,1,2,0,2,0,3,0,1,7,2,16,0,3,2,0,21,3,0,0,0,silver_princess_of_oz,T
2381,42,2,0,0,1,0,0,1,9,1,0,3,0,0,0,0,1,0,0,0,4,61,2,4,0,0,2,1,0,6,0,23,12,5,4,1,1,0,0,0,2,5,2,0,0,1,1,1,0,0,1,10,3,0,0,4,3,9,8,2,0,1,6,0,0,2,0,0,1,0,0,0,2,1,3,0,1,1,0,0,0,0,1,3,0,12,0,0,0,0,8,0,0,1,0,0,3,14,1,9,24,0,4,0,0,0,0,1,8,5,40,3,0,2,19,5,23,0,2,5,13,1,1,3,0,1,0,0,1,0,1,0,0,5,0,1,0,2,0,1,0,0,0,3,7,0,0,1,3,0,1,2,2,1,0,0,8,4,8,0,41,5,0,19,0,13,3,0,5,6,0,1,1,0,1,8,7,3,0,0,0,0,2,1,0,1,1,0,1,3,6,0,0,0,0,0,0,6,2,0,4,0,1,0,8,2,0,0,2,0,0,0,2,2,1,1,2,15,96,3,5,2,3,1,0,0,0,0,0,2,4,0,9,1,0,2,4,0,0,38,0,6,1,0,0,0,1,3,1,0,1,14,1,5,0,0,0,3,11,7,2,6,4,0,3,0,0,2,0,0,0,0,1,1,5,0,3,0,0,1,0,5,3,13,0,3,1,1,25,2,0,0,0,silver_princess_of_oz,T
2382,38,2,0,2,4,0,3,1,11,0,0,1,1,1,0,2,1,0,0,0,9,76,1,2,0,0,1,0,1,3,1,14,10,8,5,0,0,1,0,0,2,1,0,0,1,0,0,0,1,1,1,12,3,0,0,3,5,7,10,0,0,0,5,0,0,1,0,0,0,0,0,0,1,3,2,2,2,2,0,0,2,0,1,2,0,12,0,0,0,0,7,0,0,0,1,0,2,13,1,6,20,0,4,0,0,1,0,0,7,4,37,4,0,0,17,9,25,0,7,10,7,0,1,3,1,4,0,0,0,0,1,0,0,2,0,1,2,4,0,0,0,1,3,0,8,2,1,0,3,0,1,1,7,0,0,1,11,3,5,0,38,1,0,11,0,1,0,0,6,3,0,0,1,0,0,7,4,2,0,0,0,0,2,3,0,0,1,0,0,4,5,0,2,0,0,0,0,0,2,0,3,1,0,0,6,2,0,1,1,0,0,0,3,1,0,0,3,20,117,7,7,0,3,5,0,0,0,0,0,3,9,0,12,3,1,1,4,0,0,37,0,3,0,1,0,1,0,1,1,0,0,10,0,5,0,0,0,6,7,8,5,5,10,1,2,0,0,3,0,0,0,0,0,1,1,1,2,1,0,0,1,1,5,12,0,1,4,0,25,3,1,0,0,silver_princess_of_oz,T
2383,48,3,0,0,4,0,3,1,10,1,0,2,2,0,0,1,1,0,0,0,6,61,0,2,0,1,2,1,0,6,1,16,11,8,2,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,6,5,0,0,2,7,3,8,3,0,0,5,0,0,0,0,0,0,1,0,0,0,3,1,1,0,4,0,0,1,0,0,1,0,15,1,0,0,1,7,0,2,1,0,0,1,11,2,7,30,0,3,1,0,0,0,0,6,5,33,3,1,0,21,5,25,0,7,8,14,2,1,3,3,3,0,1,0,0,3,1,0,6,0,5,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,1,9,0,0,0,7,1,4,0,43,6,1,20,0,7,2,0,6,3,0,0,1,0,0,10,8,4,0,0,1,1,0,1,1,0,2,0,1,2,2,0,0,0,0,1,0,3,2,0,1,1,0,0,5,1,0,0,1,0,0,0,3,1,1,0,0,12,110,2,6,0,6,4,0,0,0,0,0,3,7,0,11,1,1,1,3,0,0,40,1,5,0,0,0,0,0,2,2,0,0,10,0,2,0,0,0,0,16,12,1,4,7,0,5,0,0,4,0,0,0,0,0,0,2,0,4,0,1,0,0,5,2,13,0,4,5,1,20,3,0,0,0,silver_princess_of_oz,T
2384,37,2,0,0,6,0,0,1,9,4,0,5,0,1,0,0,3,0,0,0,3,54,1,2,0,0,0,1,1,7,2,14,11,6,4,0,0,0,0,0,1,0,1,2,1,0,1,1,0,0,1,8,7,0,1,3,4,5,9,1,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,1,0,10,0,0,1,1,8,0,0,3,2,3,3,12,1,3,22,0,5,2,0,0,0,0,7,5,39,6,0,0,25,7,27,0,7,13,11,4,1,1,2,2,0,1,0,1,1,2,1,8,0,0,0,0,0,0,0,1,2,1,10,0,1,1,1,0,0,3,3,2,0,0,9,3,4,0,46,1,0,14,2,3,2,0,3,3,0,0,3,0,0,15,8,1,0,0,0,1,0,1,0,0,1,0,0,2,4,0,1,0,0,0,0,2,0,0,1,0,0,0,10,2,0,0,0,0,0,0,5,1,1,0,4,9,107,10,6,1,2,5,0,0,0,0,0,1,8,0,9,0,2,0,7,0,0,48,0,4,1,0,0,0,1,1,3,0,0,7,0,3,0,0,0,1,9,11,2,4,7,0,2,0,0,5,0,0,0,0,0,4,1,0,5,0,3,1,0,2,4,15,0,0,2,0,25,3,0,0,0,silver_princess_of_oz,T
2385,46,2,1,0,5,0,0,0,11,4,0,3,0,0,0,1,2,0,0,0,2,82,2,3,0,0,0,0,1,7,1,17,17,4,2,0,0,0,0,0,3,2,0,0,2,1,1,1,0,1,0,12,5,0,1,6,4,5,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,0,0,13,1,0,0,1,10,0,0,1,2,0,2,8,2,4,24,0,7,6,0,0,0,1,3,3,29,2,0,0,17,6,23,0,7,8,15,3,1,4,1,1,0,0,0,1,0,2,1,5,0,1,0,0,0,0,0,0,2,3,6,0,0,1,0,0,1,3,8,0,0,0,10,0,10,0,36,1,0,15,1,3,1,0,9,2,0,0,3,0,0,4,7,1,0,0,0,1,1,1,2,0,1,0,1,2,4,0,0,0,0,0,0,5,1,0,3,0,0,0,8,1,0,1,3,0,0,0,4,3,0,0,1,12,88,9,4,1,1,5,0,1,0,0,0,2,10,0,9,1,0,0,3,0,0,45,1,2,1,0,0,0,0,0,2,0,0,8,2,3,0,0,0,2,13,10,1,5,6,0,5,0,0,1,0,0,0,0,0,2,2,0,6,0,1,0,1,4,1,19,0,2,1,0,32,5,0,0,0,silver_princess_of_oz,T
2386,38,2,1,0,1,0,2,1,11,1,0,1,0,0,0,2,0,0,0,0,4,65,1,1,0,0,0,0,0,6,1,17,14,4,3,0,1,0,0,0,1,1,1,0,0,0,0,1,0,2,1,8,6,1,2,6,2,2,9,2,0,1,5,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,3,0,13,0,0,0,0,6,0,1,0,1,2,3,13,1,4,22,0,5,9,0,0,0,1,8,2,46,5,0,0,18,3,25,0,6,9,17,2,0,1,0,4,0,0,0,0,1,0,0,4,0,0,1,3,0,2,0,0,1,4,10,1,1,0,4,0,1,0,9,1,0,1,7,0,8,0,42,3,0,15,1,6,2,0,8,0,0,1,3,0,1,11,2,5,1,0,0,1,1,1,2,0,3,0,3,0,3,0,1,0,0,0,0,6,1,0,1,0,0,0,5,1,1,0,2,0,0,0,2,1,1,0,3,12,104,6,4,3,1,5,0,0,0,0,0,2,8,0,7,3,0,1,2,0,0,53,1,4,3,0,0,0,1,1,1,0,0,4,0,4,1,0,0,1,13,16,1,6,7,0,5,0,0,3,0,0,0,0,0,2,2,0,3,0,2,0,0,3,2,17,0,0,3,0,18,0,0,1,0,silver_princess_of_oz,T
2387,34,0,1,0,5,0,2,1,13,0,0,2,1,3,0,0,2,0,0,0,3,75,2,2,0,0,0,0,0,5,0,20,11,6,3,0,0,0,0,0,3,5,1,0,1,3,2,0,0,1,0,12,5,0,0,2,3,3,7,3,1,1,12,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,18,0,0,1,1,7,0,0,0,2,0,3,4,1,5,22,0,7,5,0,0,0,1,7,3,24,5,1,0,24,4,23,0,4,11,15,1,0,0,1,2,0,0,0,2,3,3,1,3,0,3,0,4,0,0,0,0,2,2,5,1,0,1,2,0,0,0,5,0,0,0,8,2,9,1,41,6,0,9,0,2,1,0,2,3,0,0,2,0,1,9,7,7,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,4,0,5,0,0,0,6,0,0,0,1,0,0,0,1,2,0,1,0,23,113,8,6,0,12,3,0,0,0,0,0,1,8,0,8,1,3,1,6,0,0,46,0,4,1,3,0,0,1,1,1,0,0,9,0,3,0,0,0,0,11,12,4,3,7,0,5,0,0,1,0,0,0,0,0,2,2,0,3,0,1,0,0,4,6,11,0,1,1,1,20,3,0,0,0,silver_princess_of_oz,T
2388,42,4,0,0,1,0,4,0,8,2,1,1,0,1,0,0,1,0,0,0,6,78,0,4,0,0,0,1,0,3,0,18,8,4,3,2,0,0,0,0,1,2,2,0,1,1,2,1,0,3,1,7,5,1,1,4,5,4,11,0,0,0,8,0,0,1,0,0,0,0,0,0,2,3,1,0,0,3,0,0,0,0,0,3,1,15,0,0,0,2,10,0,0,0,1,1,4,7,1,2,30,0,8,3,0,0,0,2,8,6,27,6,1,0,14,5,25,1,7,12,20,6,0,2,2,1,0,0,0,1,0,0,0,3,0,2,0,3,0,1,0,0,1,1,8,1,2,0,4,0,0,0,6,2,0,0,14,2,5,0,34,4,0,18,1,4,0,0,8,3,1,0,2,0,1,14,2,2,0,0,0,0,3,1,3,0,0,0,3,1,2,0,1,0,0,0,0,5,1,1,1,0,1,0,7,1,0,0,0,0,0,0,2,5,0,1,2,8,96,6,3,1,5,6,0,0,0,0,0,0,9,0,5,2,0,0,1,0,0,37,0,4,1,0,0,0,0,4,1,0,1,8,1,3,1,0,0,1,11,10,1,2,12,1,2,0,0,1,0,0,0,0,0,3,1,0,3,0,0,0,1,2,8,14,0,3,4,1,24,5,0,1,0,silver_princess_of_oz,T
2389,49,3,0,0,7,0,1,0,11,3,0,2,1,0,0,1,3,0,0,0,1,62,2,4,0,1,0,0,0,8,0,17,8,2,6,0,0,0,0,0,1,5,3,0,0,0,0,0,0,1,0,13,4,0,0,4,6,3,8,1,0,0,3,0,0,2,0,0,0,0,0,0,3,5,4,1,0,2,0,0,1,0,0,3,0,16,1,0,0,1,10,0,0,0,1,0,2,14,3,6,24,0,7,3,0,0,0,0,7,6,37,4,0,0,19,4,22,0,6,9,12,0,0,1,0,4,0,0,0,2,1,1,1,3,0,1,0,6,0,1,0,0,1,4,6,2,0,0,1,0,2,2,7,0,0,1,9,1,4,0,29,1,0,14,0,11,2,0,6,4,0,0,2,0,0,9,9,5,1,0,0,1,1,0,0,0,1,0,2,0,5,0,0,0,1,0,0,2,2,1,3,0,0,0,3,2,0,1,2,0,0,0,1,4,2,1,2,18,97,5,6,1,10,5,0,0,0,0,0,2,10,0,7,2,1,2,6,0,0,32,0,5,2,0,0,0,0,1,1,0,0,12,0,5,0,0,0,1,12,12,2,8,6,0,2,0,0,1,0,0,0,0,0,0,2,1,4,0,1,0,1,3,2,12,1,1,4,1,19,3,1,0,0,silver_princess_of_oz,T
2390,47,2,0,1,2,0,2,0,11,0,0,1,1,0,0,2,0,1,0,0,2,68,1,2,0,0,0,0,0,5,0,24,14,4,6,0,0,0,0,0,0,6,3,0,0,0,1,1,0,1,1,15,3,1,0,2,5,3,11,0,0,0,5,0,0,1,0,0,0,0,0,0,2,3,2,0,0,4,0,0,1,0,1,1,0,7,0,0,0,0,10,0,2,0,1,2,0,15,2,1,21,0,7,3,0,0,0,0,5,6,29,2,0,0,19,8,19,1,5,8,11,3,2,2,1,1,0,0,1,0,1,1,1,6,0,0,1,4,0,2,0,0,2,1,6,0,1,0,2,0,0,0,7,0,0,0,13,1,5,2,58,3,0,18,1,1,1,0,5,2,1,0,1,0,1,10,13,2,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,1,0,0,0,4,0,0,0,0,0,0,8,3,0,0,3,0,0,0,4,2,1,1,5,20,107,4,7,0,5,7,0,0,0,0,0,2,7,0,6,2,1,2,4,0,0,40,0,1,1,0,0,0,0,3,3,0,0,5,1,3,0,0,0,1,12,7,3,4,6,0,3,0,1,5,0,0,0,0,0,3,2,0,3,0,0,0,0,3,3,15,0,2,2,1,16,2,0,0,0,silver_princess_of_oz,T
