token_ID_within_document,word,lemma,before,after
1251,-,-,#,#
1252,rounded,rounded,#, 
1253,man,man,#,#
1254,.,.,#,#
1255,"""",6023,#, 
1256,This,this,#, 
1257,is,be,#,#
1258,n’t,not,#, 
1259,just,just,#, 
1260,an,an,#, 
1261,epigram,epigram,#,#
1262,-,-,#,#
1263,life,life,#, 
1264,is,be,#, 
1265,much,much,#, 
1266,more,more,#, 
1267,successfully,successfully,#, 
1268,looked,look,#, 
1269,at,at,#, 
1270,from,from,#, 
1271,a,a,#, 
1272,single,single,#, 
1273,window,window,#,#
1274,",",",",#, 
1275,after,after,#, 
1276,all,all,#,#
1277,.,.,#, 
1278,It,it,#, 
1279,was,be,#, 
1280,a,a,#, 
1281,matter,matter,#, 
1282,of,of,#, 
1283,chance,chance,#, 
1284,that,that,#, 
1285,I,I,#, 
1286,should,should,#, 
1287,have,have,#, 
1288,rented,rent,#, 
1289,a,a,#, 
1290,house,house,#, 
1291,in,in,#, 
1292,one,one,#, 
1293,of,of,#, 
1294,the,the,#, 
1295,strangest,strange,#, 
1296,communities,community,#, 
1297,in,in,#, 
1298,North,North,#, 
1299,America,America,#,#
1300,.,.,#, 
1301,It,it,#, 
1302,was,be,#, 
1303,on,on,#, 
1304,that,that,#, 
1305,slender,slender,#, 
1306,riotous,riotous,#, 
1307,island,island,#, 
1308,which,which,#, 
1309,extends,extend,#, 
1310,itself,itself,#, 
1311,due,due,#, 
1312,east,east,#, 
1313,of,of,#, 
1314,New,New,#, 
1315,York,York,#,#
1316,-,-,#,#
1317,and,and,#, 
1318,where,where,#, 
1319,there,there,#, 
1320,are,be,#,#
1321,",",",",#, 
1322,among,among,#, 
1323,other,other,#, 
1324,natural,natural,#, 
1325,curiosities,curiosity,#,#
1326,",",",",#, 
1327,two,two,#, 
1328,unusual,unusual,#, 
1329,formations,formation,#, 
1330,of,of,#, 
1331,land,land,#,#
1332,.,.,#, 
1333,Twenty,twenty,#, 
1334,miles,mile,#, 
1335,from,from,#, 
1336,the,the,#, 
1337,city,city,#, 
1338,a,a,#, 
1339,pair,pair,#, 
1340,of,of,#, 
1341,enormous,enormous,#, 
1342,eggs,egg,#,#
1343,",",",",#, 
1344,identical,identical,#, 
1345,in,in,#, 
1346,contour,contour,#, 
1347,and,and,#, 
1348,separated,separate,#, 
1349,only,only,#, 
1350,by,by,#, 
1351,a,a,#, 
1352,courtesy,courtesy,#, 
1353,bay,bay,#,#
1354,",",",",#, 
1355,jut,jut,#, 
1356,out,out,#, 
1357,into,into,#, 
1358,the,the,#, 
1359,most,most,#, 
1360,domesticated,domesticate,#, 
1361,body,body,#, 
1362,of,of,#, 
1363,salt,salt,#, 
1364,water,water,#, 
1365,in,in,#, 
1366,the,the,#, 
1367,Western,western,#, 
1368,hemisphere,hemisphere,#,#
1369,",",",",#, 
1370,the,the,#, 
1371,great,great,#, 
1372,wet,wet,#, 
1373,barnyard,barnyard,#, 
1374,of,of,#, 
1375,Long,Long,#, 
1376,Island,Island,#, 
1377,Sound,Sound,#,#
1378,.,.,#, 
1379,They,they,#, 
1380,are,be,#, 
1381,not,not,#, 
1382,perfect,perfect,#, 
1383,ovals,oval,#,#
1384,-,-,#,#
1385,like,like,#, 
1386,the,the,#, 
1387,egg,egg,#, 
1388,in,in,#, 
1389,the,the,#, 
1390,Columbus,Columbus,#, 
1391,story,story,#,#
1392,",",",",#, 
1393,they,they,#, 
1394,are,be,#, 
1395,both,both,#, 
1396,crushed,crush,#, 
1397,flat,flat,#, 
1398,at,at,#, 
1399,the,the,#, 
1400,contact,contact,#, 
1401,end,end,#,#
1402,-,-,#,#
1403,but,but,#, 
1404,their,their,#, 
1405,physical,physical,#, 
1406,resemblance,resemblance,#, 
1407,must,must,#, 
1408,be,be,#, 
1409,a,a,#, 
1410,source,source,#, 
1411,of,of,#, 
1412,perpetual,perpetual,#, 
1413,wonder,wonder,#, 
1414,to,to,#, 
1415,the,the,#, 
1416,gulls,gull,#, 
1417,that,that,#, 
1418,fly,fly,#, 
1419,overhead,overhead,#,#
1420,.,.,#, 
1421,To,to,#, 
1422,the,the,#, 
1423,wingless,wingless,#, 
1424,a,a,#, 
1425,more,more,#, 
1426,interesting,interesting,#, 
1427,phenomenon,phenomenon,#, 
1428,is,be,#, 
1429,their,their,#, 
1430,dissimilarity,dissimilarity,#, 
1431,in,in,#, 
1432,every,every,#, 
1433,particular,particular,#, 
1434,except,except,#, 
1435,shape,shape,#, 
1436,and,and,#, 
1437,size,size,#,#
1438,.,.,#, 
1439,I,I,#, 
1440,lived,live,#, 
1441,at,at,#, 
1442,West,West,#, 
1443,Egg,Egg,#,#
1444,",",",",#, 
1445,the,the,#,#
1446,-,-,#,#
1447,well,well,#,#
1448,",",",",#, 
1449,the,the,#, 
1450,less,less,#, 
1451,fashionable,fashionable,#, 
1452,of,of,#, 
1453,the,the,#, 
1454,two,two,#,#
1455,",",",",#, 
1456,though,though,#, 
1457,this,this,#, 
1458,is,be,#, 
1459,a,a,#, 
1460,most,most,#, 
1461,superficial,superficial,#, 
1462,tag,tag,#, 
1463,to,to,#, 
1464,express,express,#, 
1465,the,the,#, 
1466,bizarre,bizarre,#, 
1467,and,and,#, 
1468,not,not,#, 
1469,a,a,#, 
1470,little,little,#, 
1471,sinister,sinister,#, 
1472,contrast,contrast,#, 
1473,between,between,#, 
1474,them,they,#,#
1475,.,.,#, 
1476,My,my,#, 
1477,house,house,#, 
1478,was,be,#, 
1479,at,at,#, 
1480,the,the,#, 
1481,very,very,#, 
1482,tip,tip,#, 
1483,of,of,#, 
1484,the,the,#, 
1485,egg,egg,#,#
1486,",",",",#, 
1487,only,only,#, 
1488,fifty,fifty,#, 
1489,yards,yard,#, 
1490,from,from,#, 
1491,the,the,#, 
1492,Sound,Sound,#,#
1493,",",",",#, 
1494,and,and,#, 
1495,squeezed,squeeze,#, 
1496,between,between,#, 
1497,two,two,#, 
1498,huge,huge,#, 
1499,places,place,#, 
1500,that,that,#, 
1501,rented,rent,#, 
1502,for,for,#, 
1503,twelve,twelve,#, 
1504,or,or,#, 
1505,fifteen,fifteen,#, 
1506,thousand,thousand,#, 
1507,a,a,#, 
1508,season,season,#,#
1509,.,.,#, 
1510,The,the,#, 
1511,one,one,#, 
1512,on,on,#, 
1513,my,my,#, 
1514,right,right,#, 
1515,was,be,#, 
1516,a,a,#, 
1517,colossal,colossal,#, 
1518,affair,affair,#, 
1519,by,by,#, 
1520,any,any,#, 
1521,standard,standard,#,#
1522,-,-,#,#
1523,it,it,#, 
1524,was,be,#, 
1525,a,a,#, 
1526,factual,factual,#, 
1527,imitation,imitation,#, 
1528,of,of,#, 
1529,some,some,#, 
1530,Hôtel,Hôtel,#, 
1531,de,de,#, 
1532,Ville,Ville,#, 
1533,in,in,#, 
1534,Normandy,Normandy,#,#
1535,",",",",#, 
1536,with,with,#, 
1537,a,a,#, 
1538,tower,tower,#, 
1539,on,on,#, 
1540,one,one,#, 
1541,side,side,#,#
1542,",",",",#, 
1543,spanking,spanking,#, 
1544,new,new,#, 
1545,under,under,#, 
1546,a,a,#, 
1547,thin,thin,#, 
1548,beard,beard,#, 
1549,of,of,#, 
1550,raw,raw,#, 
1551,ivy,ivy,#,#
1552,",",",",#, 
1553,and,and,#, 
1554,a,a,#, 
1555,marble,marble,#, 
1556,swimming,swimming,#, 
1557,pool,pool,#,#
1558,",",",",#, 
1559,and,and,#, 
1560,more,more,#, 
1561,than,than,#, 
1562,forty,forty,#, 
1563,acres,acre,#, 
1564,of,of,#, 
1565,lawn,lawn,#, 
1566,and,and,#, 
1567,garden,garden,#,#
1568,.,.,#, 
1569,It,it,#, 
1570,was,be,#, 
1571,Gatsby,Gatsby,#,#
1572,’s,’s,#, 
1573,mansion,mansion,#,#
1574,.,.,#, 
1575,Or,or,#,#
1576,",",",",#, 
1577,rather,rather,#,#
1578,",",",",#, 
1579,as,as,#, 
1580,I,I,#, 
1581,did,do,#,#
1582,n’t,not,#, 
1583,know,know,#, 
1584,Mr.,Mr.,#, 
1585,Gatsby,Gatsby,#,#
1586,",",",",#, 
1587,it,it,#, 
1588,was,be,#, 
1589,a,a,#, 
1590,mansion,mansion,#, 
1591,inhabited,inhabit,#, 
1592,by,by,#, 
1593,a,a,#, 
1594,gentleman,gentleman,#, 
1595,of,of,#, 
1596,that,that,#, 
1597,name,name,#,#
1598,.,.,#, 
1599,My,my,#, 
1600,own,own,#, 
1601,house,house,#, 
1602,was,be,#, 
1603,an,an,#, 
1604,eyesore,eyesore,#,#
1605,",",",",#, 
1606,but,but,#, 
1607,it,it,#, 
1608,was,be,#, 
1609,a,a,#, 
1610,small,small,#, 
1611,eyesore,eyesore,#,#
1612,",",",",#, 
1613,and,and,#, 
1614,it,it,#, 
1615,had,have,#, 
1616,been,be,#, 
1617,overlooked,overlook,#,#
1618,",",",",#, 
1619,so,so,#, 
1620,I,I,#, 
1621,had,have,#, 
1622,a,a,#, 
1623,view,view,#, 
1624,of,of,#, 
1625,the,the,#, 
1626,water,water,#,#
1627,",",",",#, 
1628,a,a,#, 
1629,partial,partial,#, 
1630,view,view,#, 
1631,of,of,#, 
1632,my,my,#, 
1633,neighbour,neighbour,#,#
1634,’s,’s,#, 
1635,lawn,lawn,#,#
1636,",",",",#, 
1637,and,and,#, 
1638,the,the,#, 
1639,consoling,console,#, 
1640,proximity,proximity,#, 
1641,of,of,#, 
1642,millionaires,millionaire,#,#
1643,-,-,#,#
1644,all,all,#, 
1645,for,for,#, 
1646,eighty,eighty,#, 
1647,dollars,dollar,#, 
1648,a,a,#, 
1649,month,month,#,#
1650,.,.,#, 
1651,Across,across,#, 
1652,the,the,#, 
1653,courtesy,courtesy,#, 
1654,bay,bay,#, 
1655,the,the,#, 
1656,white,white,#, 
1657,palaces,palace,#, 
1658,of,of,#, 
1659,fashionable,fashionable,#, 
1660,East,East,#, 
1661,Egg,Egg,#, 
1662,glittered,glitter,#, 
1663,along,along,#, 
1664,the,the,#, 
1665,water,water,#,#
1666,",",",",#, 
1667,and,and,#, 
1668,the,the,#, 
1669,history,history,#, 
1670,of,of,#, 
1671,the,the,#, 
1672,summer,summer,#, 
1673,really,really,#, 
1674,begins,begin,#, 
1675,on,on,#, 
1676,the,the,#, 
1677,evening,evening,#, 
1678,I,I,#, 
1679,drove,drive,#, 
1680,over,over,#, 
1681,there,there,#, 
1682,to,to,#, 
1683,have,have,#, 
1684,dinner,dinner,#, 
1685,with,with,#, 
1686,the,the,#, 
1687,Tom,Tom,#, 
1688,Buchanans,Buchanans,#,#
1689,.,.,#, 
1690,Daisy,Daisy,#, 
1691,was,be,#, 
1692,my,my,#, 
1693,second,second,#, 
1694,cousin,cousin,#, 
1695,once,once,#, 
1696,removed,remove,#,#
1697,",",",",#, 
1698,and,and,#, 
1699,I,I,#,#
1700,’d,’d,#, 
1701,known,know,#, 
1702,Tom,Tom,#, 
1703,in,in,#, 
1704,college,college,#,#
1705,.,.,#, 
1706,And,and,#, 
1707,just,just,#, 
1708,after,after,#, 
1709,the,the,#, 
1710,war,war,#, 
1711,I,I,#, 
1712,spent,spend,#, 
1713,two,two,#, 
1714,days,day,#, 
1715,with,with,#, 
1716,them,they,#, 
1717,in,in,#, 
1718,Chicago,Chicago,#,#
1719,.,.,#, 
1720,Her,her,#, 
1721,husband,husband,#,#
1722,",",",",#, 
1723,among,among,#, 
1724,various,various,#, 
1725,physical,physical,#, 
1726,accomplishments,accomplishment,#,#
1727,",",",",#, 
1728,had,have,#, 
1729,been,be,#, 
1730,one,one,#, 
1731,of,of,#, 
1732,the,the,#, 
1733,most,most,#, 
1734,powerful,powerful,#, 
1735,ends,end,#, 
1736,that,that,#, 
1737,ever,ever,#, 
1738,played,play,#, 
1739,football,football,#, 
1740,at,at,#, 
1741,New,New,#, 
1742,Haven,Haven,#,#
1743,-,-,#,#
1744,a,a,#, 
1745,national,national,#, 
1746,figure,figure,#, 
1747,in,in,#, 
1748,a,a,#, 
1749,way,way,#,#
1750,",",",",#, 
1751,one,one,#, 
1752,of,of,#, 
1753,those,those,#, 
1754,men,man,#, 
1755,who,who,#, 
1756,reach,reach,#, 
1757,such,such,#, 
1758,an,an,#, 
1759,acute,acute,#, 
1760,limited,limit,#, 
1761,excellence,excellence,#, 
1762,at,at,#, 
1763,twenty,twenty,#,#
1764,-,-,#,#
1765,one,one,#, 
1766,that,that,#, 
1767,everything,everything,#, 
1768,afterward,afterward,#, 
1769,savours,savour,#, 
1770,of,of,#, 
1771,anticlimax,anticlimax,#,#
1772,.,.,#, 
1773,His,his,#, 
1774,family,family,#, 
1775,were,be,#, 
1776,enormously,enormously,#, 
1777,wealthy,wealthy,#,#
1778,-,-,#,#
1779,even,even,#, 
1780,in,in,#, 
1781,college,college,#, 
1782,his,his,#, 
1783,freedom,freedom,#, 
1784,with,with,#, 
1785,money,money,#, 
1786,was,be,#, 
1787,a,a,#, 
1788,matter,matter,#, 
1789,for,for,#, 
1790,reproach,reproach,#,#
1791,-,-,#,#
1792,but,but,#, 
1793,now,now,#, 
1794,he,he,#,#
1795,’d,’d,#, 
1796,left,leave,#, 
1797,Chicago,Chicago,#, 
1798,and,and,#, 
1799,come,come,#, 
1800,East,East,#, 
1801,in,in,#, 
1802,a,a,#, 
1803,fashion,fashion,#, 
1804,that,that,#, 
1805,rather,rather,#, 
1806,took,take,#, 
1807,your,your,#, 
1808,breath,breath,#, 
1809,away,away,#,#
1810,:,:,#, 
1811,for,for,#, 
1812,instance,instance,#,#
1813,",",",",#, 
1814,he,he,#,#
1815,’d,’d,#, 
1816,brought,bring,#, 
1817,down,down,#, 
1818,a,a,#, 
1819,string,string,#, 
1820,of,of,#, 
1821,polo,polo,#, 
1822,ponies,pony,#, 
1823,from,from,#, 
1824,Lake,Lake,#, 
1825,Forest,Forest,#,#
1826,.,.,#, 
1827,It,it,#, 
1828,was,be,#, 
1829,hard,hard,#, 
1830,to,to,#, 
1831,realize,realize,#, 
1832,that,that,#, 
1833,a,a,#, 
1834,man,man,#, 
1835,in,in,#, 
1836,my,my,#, 
1837,own,own,#, 
1838,generation,generation,#, 
1839,was,be,#, 
1840,wealthy,wealthy,#, 
1841,enough,enough,#, 
1842,to,to,#, 
1843,do,do,#, 
1844,that,that,#,#
1845,.,.,#, 
1846,Why,why,#, 
1847,they,they,#, 
1848,came,come,#, 
1849,East,East,#, 
1850,I,I,#, 
1851,do,do,#,#
1852,n’t,not,#, 
1853,know,know,#,#
1854,.,.,#, 
1855,They,they,#, 
1856,had,have,#, 
1857,spent,spend,#, 
1858,a,a,#, 
1859,year,year,#, 
1860,in,in,#, 
1861,France,France,#, 
1862,for,for,#, 
1863,no,no,#, 
1864,particular,particular,#, 
1865,reason,reason,#,#
1866,",",",",#, 
1867,and,and,#, 
1868,then,then,#, 
1869,drifted,drift,#, 
1870,here,here,#, 
1871,and,and,#, 
1872,there,there,#, 
1873,unrestfully,unrestfully,#, 
1874,wherever,wherever,#, 
1875,people,people,#, 
1876,played,play,#, 
1877,polo,polo,#, 
1878,and,and,#, 
1879,were,be,#, 
1880,rich,rich,#, 
1881,together,together,#,#
1882,.,.,#, 
1883,This,this,#, 
1884,was,be,#, 
1885,a,a,#, 
1886,permanent,permanent,#, 
1887,move,move,#,#
1888,",",",",#, 
1889,said,say,#, 
1890,Daisy,Daisy,#, 
1891,over,over,#, 
1892,the,the,#, 
1893,telephone,telephone,#,#
1894,",",",",#, 
1895,but,but,#, 
1896,I,I,#, 
1897,did,do,#,#
1898,n’t,not,#, 
1899,believe,believe,#, 
1900,it,it,#,#
1901,-,-,#,#
1902,I,I,#, 
1903,had,have,#, 
1904,no,no,#, 
1905,sight,sight,#, 
1906,into,into,#, 
1907,Daisy,Daisy,#,#
1908,’s,’s,#, 
1909,heart,heart,#,#
1910,",",",",#, 
1911,but,but,#, 
1912,I,I,#, 
1913,felt,feel,#, 
1914,that,that,#, 
1915,Tom,Tom,#, 
1916,would,would,#, 
1917,drift,drift,#, 
1918,on,on,#, 
1919,forever,forever,#, 
1920,seeking,seek,#,#
1921,",",",",#, 
1922,a,a,#, 
1923,little,little,#, 
1924,wistfully,wistfully,#,#
1925,",",",",#, 
1926,for,for,#, 
1927,the,the,#, 
1928,dramatic,dramatic,#, 
1929,turbulence,turbulence,#, 
1930,of,of,#, 
1931,some,some,#, 
1932,irrecoverable,irrecoverable,#, 
1933,football,football,#, 
1934,game,game,#,#
1935,.,.,#, 
1936,And,and,#, 
1937,so,so,#, 
1938,it,it,#, 
1939,happened,happen,#, 
1940,that,that,#, 
1941,on,on,#, 
1942,a,a,#, 
1943,warm,warm,#, 
1944,windy,windy,#, 
1945,evening,evening,#, 
1946,I,I,#, 
1947,drove,drive,#, 
1948,over,over,#, 
1949,to,to,#, 
1950,East,East,#, 
1951,Egg,Egg,#, 
1952,to,to,#, 
1953,see,see,#, 
1954,two,two,#, 
1955,old,old,#, 
1956,friends,friend,#, 
1957,whom,whom,#, 
1958,I,I,#, 
1959,scarcely,scarcely,#, 
1960,knew,know,#, 
1961,at,at,#, 
1962,all,all,#,#
1963,.,.,#, 
1964,Their,their,#, 
1965,house,house,#, 
1966,was,be,#, 
1967,even,even,#, 
1968,more,more,#, 
1969,elaborate,elaborate,#, 
1970,than,than,#, 
1971,I,I,#, 
1972,expected,expect,#,#
1973,",",",",#, 
1974,a,a,#, 
1975,cheerful,cheerful,#, 
1976,red,red,#,#
1977,-,-,#,#
1978,and,and,#,#
1979,-,-,#,#
1980,white,white,#, 
1981,Georgian,Georgian,#, 
1982,Colonial,Colonial,#, 
1983,mansion,mansion,#,#
1984,",",",",#, 
1985,overlooking,overlook,#, 
1986,the,the,#, 
1987,bay,bay,#,#
1988,.,.,#, 
1989,The,the,#, 
1990,lawn,lawn,#, 
1991,started,start,#, 
1992,at,at,#, 
1993,the,the,#, 
1994,beach,beach,#, 
1995,and,and,#, 
1996,ran,run,#, 
1997,towards,towards,#, 
1998,the,the,#, 
1999,front,front,#, 
2000,door,door,#, 
2001,for,for,#, 
2002,a,a,#, 
2003,quarter,quarter,#, 
2004,of,of,#, 
2005,a,a,#, 
2006,mile,mile,#,#
2007,",",",",#, 
2008,jumping,jump,#, 
2009,over,over,#, 
2010,sundials,sundial,#, 
2011,and,and,#, 
2012,brick,brick,#, 
2013,walks,walk,#, 
2014,and,and,#, 
2015,burning,burning,#, 
2016,gardens,garden,#,#
2017,-,-,#,#
2018,finally,finally,#, 
2019,when,when,#, 
2020,it,it,#, 
2021,reached,reach,#, 
2022,the,the,#, 
2023,house,house,#, 
2024,drifting,drift,#, 
2025,up,up,#, 
2026,the,the,#, 
2027,side,side,#, 
2028,in,in,#, 
2029,bright,bright,#, 
2030,vines,vine,#, 
2031,as,as,#, 
2032,though,though,#, 
2033,from,from,#, 
2034,the,the,#, 
2035,momentum,momentum,#, 
2036,of,of,#, 
2037,its,its,#, 
2038,run,run,#,#
2039,.,.,#, 
2040,The,the,#, 
2041,front,front,#, 
2042,was,be,#, 
2043,broken,break,#, 
2044,by,by,#, 
2045,a,a,#, 
2046,line,line,#, 
2047,of,of,#, 
2048,French,french,#, 
2049,windows,window,#,#
2050,",",",",#, 
2051,glowing,glow,#, 
2052,now,now,#, 
2053,with,with,#, 
2054,reflected,reflect,#, 
2055,gold,gold,#, 
2056,and,and,#, 
2057,wide,wide,#, 
2058,open,open,#, 
2059,to,to,#, 
2060,the,the,#, 
2061,warm,warm,#, 
2062,windy,windy,#, 
2063,afternoon,afternoon,#,#
2064,",",",",#, 
2065,and,and,#, 
2066,Tom,Tom,#, 
2067,Buchanan,Buchanan,#, 
2068,in,in,#, 
2069,riding,ride,#, 
2070,clothes,clothe,#, 
2071,was,be,#, 
2072,standing,stand,#, 
2073,with,with,#, 
2074,his,his,#, 
2075,legs,leg,#, 
2076,apart,apart,#, 
2077,on,on,#, 
2078,the,the,#, 
2079,front,front,#, 
2080,porch,porch,#,#
2081,.,.,#, 
2082,He,he,#, 
2083,had,have,#, 
2084,changed,change,#, 
2085,since,since,#, 
2086,his,his,#, 
2087,New,New,#, 
2088,Haven,Haven,#, 
2089,years,year,#,#
2090,.,.,#, 
2091,Now,now,#, 
2092,he,he,#, 
2093,was,be,#, 
2094,a,a,#, 
2095,sturdy,sturdy,#, 
2096,straw,straw,#,#
2097,-,-,#,#
2098,haired,haired,#, 
2099,man,man,#, 
2100,of,of,#, 
2101,thirty,thirty,#,#
2102,",",",",#, 
2103,with,with,#, 
2104,a,a,#, 
2105,rather,rather,#, 
2106,hard,hard,#, 
2107,mouth,mouth,#, 
2108,and,and,#, 
2109,a,a,#, 
2110,supercilious,supercilious,#, 
2111,manner,manner,#,#
2112,.,.,#, 
2113,Two,two,#, 
2114,shining,shine,#, 
2115,arrogant,arrogant,#, 
2116,eyes,eye,#, 
2117,had,have,#, 
2118,established,establish,#, 
2119,dominance,dominance,#, 
2120,over,over,#, 
2121,his,his,#, 
2122,face,face,#, 
2123,and,and,#, 
2124,gave,give,#, 
2125,him,he,#, 
2126,the,the,#, 
2127,appearance,appearance,#, 
2128,of,of,#, 
2129,always,always,#, 
2130,leaning,lean,#, 
2131,aggressively,aggressively,#, 
2132,forward,forward,#,#
2133,.,.,#, 
2134,Not,not,#, 
2135,even,even,#, 
2136,the,the,#, 
2137,effeminate,effeminate,#, 
2138,swank,swank,#, 
2139,of,of,#, 
2140,his,his,#, 
2141,riding,ride,#, 
2142,clothes,clothe,#, 
2143,could,could,#, 
2144,hide,hide,#, 
2145,the,the,#, 
2146,enormous,enormous,#, 
2147,power,power,#, 
2148,of,of,#, 
2149,that,that,#, 
2150,body,body,#,#
2151,-,-,#,#
2152,he,he,#, 
2153,seemed,seem,#, 
2154,to,to,#, 
2155,fill,fill,#, 
2156,those,those,#, 
2157,glistening,glisten,#, 
2158,boots,boot,#, 
2159,until,until,#, 
2160,he,he,#, 
2161,strained,strain,#, 
2162,the,the,#, 
2163,top,top,#, 
2164,lacing,lacing,#,#
2165,",",",",#, 
2166,and,and,#, 
2167,you,you,#, 
2168,could,could,#, 
2169,see,see,#, 
2170,a,a,#, 
2171,great,great,#, 
2172,pack,pack,#, 
2173,of,of,#, 
2174,muscle,muscle,#, 
2175,shifting,shift,#, 
2176,when,when,#, 
2177,his,his,#, 
2178,shoulder,shoulder,#, 
2179,moved,move,#, 
2180,under,under,#, 
2181,his,his,#, 
2182,thin,thin,#, 
2183,coat,coat,#,#
2184,.,.,#, 
2185,It,it,#, 
2186,was,be,#, 
2187,a,a,#, 
2188,body,body,#, 
2189,capable,capable,#, 
2190,of,of,#, 
2191,enormous,enormous,#, 
2192,leverage,leverage,#,#
2193,-,-,#,#
2194,a,a,#, 
2195,cruel,cruel,#, 
2196,body,body,#,#
2197,.,.,#, 
2198,His,his,#, 
2199,speaking,speak,#, 
2200,voice,voice,#,#
2201,",",",",#, 
2202,a,a,#, 
2203,gruff,gruff,#, 
2204,husky,husky,#, 
2205,tenor,tenor,#,#
2206,",",",",#, 
2207,added,add,#, 
2208,to,to,#, 
2209,the,the,#, 
2210,impression,impression,#, 
2211,of,of,#, 
2212,fractiousness,fractiousness,#, 
2213,he,he,#, 
2214,conveyed,convey,#,#
2215,.,.,#, 
2216,There,there,#, 
2217,was,be,#, 
2218,a,a,#, 
2219,touch,touch,#, 
2220,of,of,#, 
2221,paternal,paternal,#, 
2222,contempt,contempt,#, 
2223,in,in,#, 
2224,it,it,#,#
2225,",",",",#, 
2226,even,even,#, 
2227,toward,toward,#, 
2228,people,people,#, 
2229,he,he,#, 
2230,liked,like,#,#
2231,-,-,#,#
2232,and,and,#, 
2233,there,there,#, 
2234,were,be,#, 
2235,men,man,#, 
2236,at,at,#, 
2237,New,New,#, 
2238,Haven,Haven,#, 
2239,who,who,#, 
2240,had,have,#, 
2241,hated,hate,#, 
2242,his,his,#, 
2243,guts,gut,#,#
2244,.,.,#, 
2245,"""",10875,#,#
2246,Now,now,#,#
2247,",",",",#, 
2248,do,do,#,#
2249,n’t,not,#, 
2250,think,think,#, 
2251,my,my,#, 
2252,opinion,opinion,#, 
2253,on,on,#, 
2254,these,these,#, 
2255,matters,matter,#, 
2256,is,be,#, 
2257,final,final,#,#
2258,",",",",#,#
2259,"""",10930,#, 
2260,he,he,#, 
2261,seemed,seem,#, 
2262,to,to,#, 
2263,say,say,#,#
2264,",",",",#, 
2265,"""",10950,#,#
2266,just,just,#, 
2267,because,because,#, 
2268,I,I,#,#
2269,’m,’m,#, 
2270,stronger,strong,#, 
2271,and,and,#, 
2272,more,more,#, 
2273,of,of,#, 
2274,a,a,#, 
2275,man,man,#, 
2276,than,than,#, 
2277,you,you,#, 
2278,are,be,#,#
2279,.,.,#,#
2280,"""",11008,#, 
2281,We,we,#, 
2282,were,be,#, 
2283,in,in,#, 
2284,the,the,#, 
2285,same,same,#, 
2286,senior,senior,#, 
2287,society,society,#,#
2288,",",",",#, 
2289,and,and,#, 
2290,while,while,#, 
2291,we,we,#, 
2292,were,be,#, 
2293,never,never,#, 
2294,intimate,intimate,#, 
2295,I,I,#, 
2296,always,always,#, 
2297,had,have,#, 
2298,the,the,#, 
2299,impression,impression,#, 
2300,that,that,#, 
2301,he,he,#, 
2302,approved,approve,#, 
2303,of,of,#, 
2304,me,I,#, 
2305,and,and,#, 
2306,wanted,want,#, 
2307,me,I,#, 
2308,to,to,#, 
2309,like,like,#, 
2310,him,he,#, 
2311,with,with,#, 
2312,some,some,#, 
2313,harsh,harsh,#,#
2314,",",",",#, 
2315,defiant,defiant,#, 
2316,wistfulness,wistfulness,#, 
2317,of,of,#, 
2318,his,his,#, 
2319,own,own,#,#
2320,.,.,#, 
2321,We,we,#, 
2322,talked,talk,#, 
2323,for,for,#, 
2324,a,a,#, 
2325,few,few,#, 
2326,minutes,minute,#, 
2327,on,on,#, 
2328,the,the,#, 
2329,sunny,sunny,#, 
2330,porch,porch,#,#
2331,.,.,#, 
2332,"""",11253,#,#
2333,I,I,#,#
2334,’ve,’ve,#, 
2335,got,get,#, 
2336,a,a,#, 
2337,nice,nice,#, 
2338,place,place,#, 
2339,here,here,#,#
2340,",",",",#,#
2341,"""",11281,#, 
2342,he,he,#, 
2343,said,say,#,#
2344,",",",",#, 
2345,his,his,#, 
2346,eyes,eye,#, 
2347,flashing,flash,#, 
2348,about,about,#, 
2349,restlessly,restlessly,#,#
2350,.,.,#, 
2351,Turning,turn,#, 
2352,me,I,#, 
2353,around,around,#, 
2354,by,by,#, 
2355,one,one,#, 
2356,arm,arm,#,#
2357,",",",",#, 
2358,he,he,#, 
2359,moved,move,#, 
2360,a,a,#, 
2361,broad,broad,#, 
2362,flat,flat,#, 
2363,hand,hand,#, 
2364,along,along,#, 
2365,the,the,#, 
2366,front,front,#, 
2367,vista,vista,#,#
2368,",",",",#, 
2369,including,include,#, 
2370,in,in,#, 
2371,its,its,#, 
2372,sweep,sweep,#, 
2373,a,a,#, 
2374,sunken,sunken,#, 
2375,Italian,italian,#, 
2376,garden,garden,#,#
2377,",",",",#, 
2378,a,a,#, 
2379,half,half,#, 
2380,acre,acre,#, 
2381,of,of,#, 
2382,deep,deep,#,#
2383,",",",",#, 
2384,pungent,pungent,#, 
2385,roses,rose,#,#
2386,",",",",#, 
2387,and,and,#, 
2388,a,a,#, 
2389,snub,snub,#,#
2390,-,-,#,#
2391,nosed,nosed,#, 
2392,motorboat,motorboat,#, 
2393,that,that,#, 
2394,bumped,bump,#, 
2395,the,the,#, 
2396,tide,tide,#, 
2397,offshore,offshore,#,#
2398,.,.,#, 
2399,"""",11550,#,#
2400,It,it,#, 
2401,belonged,belong,#, 
2402,to,to,#, 
2403,Demaine,Demaine,#,#
2404,",",",",#, 
2405,the,the,#, 
2406,oil,oil,#, 
2407,man,man,#,#
2408,.,.,#,#
